Gene	Stem_like	CMP_like	S100_GMP_like	GMP_like	Cycling_GMP_like	MDP_like	Bcell	Tcell	Ery_HBB
SLC22A15	0	0	6.33542692778296	0	0	0	0	0	0
SLC25A1	5.27108029622359	0	0	0	0	0	0	0	0
SLC25A15	0	0	0	0	0	0	0	0	6.10400783118739
SLC25A24	6.08844745911096	0	0	0	0	6.55610010430228	0	0	0
SLC25A26	6.02607191274247	6.09155032290456	0	0	0	0	0	0	0
SLC25A29	6.00257048437778	6.80121766425437	6.24545336117864	6.81243785454382	6.63559994900635	0	0	0	5.895776894863
SLC25A37	6.22882574050638	6.92304946037034	7.6713027684271	7.8546882321368	6.90352015401065	7.59957381338966	7.17322491744353	0	11.7517179821226
SLC25A38	5.65751564943053	5.72962000620191	0	0	0	0	0	0	7.94421697642631
SLC25A39	7.08744635552792	6.69570133410221	6.28401782359364	0	7.0320835220922	6.75670656457471	0	7.00790916193325	10.3606550218526
SLC25A40	5.61183869629257	0	0	0	5.38090370897971	0	0	0	0
SLC29A1	0	0	0	0	0	0	0	0	6.80841311041928
SLC2A1	0	0	0	0	0	0	0	0	9.23577662830827
SLC30A1	0	0	0	0	0	0	0	0	6.22051475955075
SLC30A5	6.17325731683938	5.98531887447411	0	0	6.08879833883028	0	0	0	7.48113730671882
SLC31A2	6.52428212304794	6.44152587614792	6.40768046382616	0	5.58161754633631	6.78589493280496	0	0	0
SLC33A1	5.13482252302592	5.38506291616763	0	0	0	0	0	0	0
SLC35A1	5.38915526575889	5.47901422348772	0	0	0	0	0	0	0
SLC35A2	5.31060622379229	0	0	0	0	0	0	0	0
SLC35A4	5.42559823236263	0	0	0	0	0	0	0	0
SLC35A5	5.57834006340727	0	0	0	0	0	0	0	0
SLC35C2	6.75240438781602	7.01880143517554	7.11075644619712	7.01878903326685	6.77064748863139	6.75754165310054	0	0	0
SLC35E1	5.70309896309471	5.89739196592416	0	0	0	6.21822446846067	0	0	0
SLC35F5	5.3043509348051	5.47734432472046	0	0	0	0	0	0	6.7363686962606
SLC36A1	0	0	0	0	0	0	0	0	7.03941469649429
SLC36A4	5.57503577192608	6.17289417061208	6.99454044083556	6.93484383650196	6.48509183307683	6.74936652045958	0	0	6.34618676531963
SLC38A1	7.38728527687694	5.83262030016912	0	0	5.58581329753117	7.61932727932038	7.94375371611912	8.06543227999426	0
SLC38A10	6.00373242279531	6.11339121823252	6.5443565384431	0	6.37637175380707	6.61397900380763	0	0	0
SLC38A5	0	0	0	0	0	0	0	0	7.54078874644682
SLC39A10	5.8865361739251	5.95550952810814	0	0	5.58592874068025	6.11720420680037	7.07860550898497	0	6.79787705374283
SLC39A11	6.25019376958853	6.6728607763334	6.81050620558863	7.02960139837772	6.40335304134696	6.00228631822941	0	0	0
SLC39A6	0	5.41920837585586	0	0	5.49852125020149	0	0	0	0
SLC39A8	5.76247631788252	6.5500909250326	6.55838133992397	7.31381910978898	6.71552747703928	0	0	0	5.83156960634825
SLC39A9	5.18700870191493	0	0	0	0	0	0	0	0
SLC40A1	0	5.48621398458539	6.46438943729624	0	0	0	0	0	7.64519911853423
SLC41A3	5.24432408275433	5.38662129219327	0	0	0	0	0	0	0
SLC43A2	0	0	0	0	0	6.17077493981962	0	0	0
SLC44A1	0	5.69733231307859	6.66385059439778	0	6.3760930831969	6.72546049874175	0	0	0
SLC44A2	0	0	0	0	0	0	7.04368023427546	7.13604295280667	0
SLC48A1	0	0	0	0	0	0	0	0	6.39151685333922
SLC4A1AP	5.80905060988572	5.53401994396818	0	0	0	0	0	0	0
SLC4A7	0	0	0	0	0	0	6.66253574982703	0	0
SLC50A1	6.3092413132602	5.86174400375596	0	0	5.47450990246764	5.78449096433392	6.82824507014836	0	5.95250919192963
SLC5A3	5.78032671554138	0	0	0	0	6.10271914270792	0	0	0
SLC66A2	0	0	0	0	5.82604181794639	0	0	0	7.07809345715884
SLC66A3	6.12895824037537	6.0238872677301	6.21456857537933	0	5.73854825634292	6.94753972371903	0	0	0
SLC7A1	0	0	0	0	5.613580959425	0	0	0	6.3456393573828
SLC7A5	6.17078478829357	6.62847280187731	6.51017058323692	7.33688782411351	6.50543168681743	0	0	0	8.77242796933616
SLC9A3R1	6.13350247076082	6.00667882530448	6.79620637907828	0	5.83301563854833	6.97744501549441	0	7.81772733839456	0
SLC9A3R2	7.16609499136615	5.77372061767751	0	0	0	5.78367146437617	0	0	0
SLC9B2	0	0	0	0	0	0	0	0	7.42760946151706
SLCO3A1	0	0	0	0	0	6.54977672068009	0	0	0
SLFN13	0	0	0	0	6.12291852809251	0	0	0	0
SLITRK4	5.36103100431168	0	0	0	0	0	0	0	0
SLPI	0	5.90435814700421	8.029515952767	7.77926518574133	7.51030745794173	0	0	0	5.86656894766257
SMAD3	5.66498239360739	0	0	0	0	6.11214673213873	0	0	0
SMAD5	5.87790751619989	5.93032557048458	0	0	5.57518852751028	0	0	0	0
SMAD7	0	0	0	0	0	0	0	6.82556048644811	0
SMAP1	6.41717373048145	6.15196611313272	6.17121116512005	0	5.77061130205839	6.29391643202297	0	0	0
SMARCAD1	5.47514764829882	0	0	0	0	0	0	0	5.33035770232788
SMARCB1	7.16720626984364	6.9438121425103	6.4015773046918	0	6.85844932396858	6.45399195182276	7.52248034825723	0	4.67943979620731
SMARCD1	5.80178734968713	5.7648818605441	0	0	5.64011386722699	0	0	0	0
SMARCD2	5.5606935181519	6.16524961854595	6.36243515663365	0	6.41744660920105	5.71736746269917	0	0	6.46483492217303
SMC1A	6.28908419247354	6.07596709430109	6.17106095936831	0	7.40695249914907	6.09476531968117	6.93945796965417	0	6.98049869081412
SMC2	5.40001764964469	0	0	0	7.23250132610033	0	0	0	7.82362946454213
SMCO4	0	0	0	0	5.91971667675232	0	0	0	0
SMG5	5.71470033372634	0	0	0	0	0	0	0	0
SMIM1	0	0	0	0	0	0	0	0	8.58344879908548
SMIM10	0	0	0	0	5.71488879640592	0	0	0	0
SMIM14	0	0	0	0	0	6.63563548507765	7.46733319720416	0	0
SMIM24	7.71492129504002	7.8185239505043	6.89460584040281	7.84738174995132	7.43892575082414	6.15053086164671	0	0	0
SMIM27	5.43327313758544	5.6632105549536	0	0	5.75520131294195	0	0	6.93049699960071	5.2600214891687
SMIM29	5.82903485641739	0	0	0	0	0	0	0	0
SMIM3	6.46094667273575	6.20903784233076	6.4629867679337	0	6.13947955803454	6.58632689053581	0	0	0
SMIM30	6.96289876836417	6.99195150236446	7.15691754207488	7.16327711526989	6.94155739530998	6.72852710808637	0	0	5.58927573332275
SMIM4	5.94230778510916	6.17249400376604	6.2818874790673	0	6.17408642363302	0	0	0	0
SMIM8	0	0	0	0	0	0	0	0	7.03773035690202
SMPD4	0	0	0	0	5.88001762701316	0	0	0	5.36128700745848
SMU1	6.06499928771574	6.08050117450936	0	0	6.20051129064346	6.52897657525022	6.98932467458311	0	6.72986845026184
SMURF2	5.07271075962436	5.48183232340695	0	0	0	0	0	0	0
SMYD2	5.37657770906941	0	0	0	0	0	0	0	0
SMYD3	7.05130687900228	6.64545252087324	0	0	6.1550531923649	7.07644287516797	0	0	0
SNAI1	5.33522929541818	0	0	0	0	0	0	0	0
SNAI3	5.55910789691729	0	0	0	0	5.88882004077323	0	0	0
SNAP23	7.14956287237215	6.69448214656986	6.81517146287692	0	6.27119214996204	7.17889169226434	6.84383270815959	0	0
SNAPC2	5.90608182721036	5.33170587317692	0	0	0	0	0	0	0
SNAPC5	0	0	0	0	0	0	0	0	5.84423880544026
SNCA	0	0	0	0	0	0	0	0	9.7510298558054
SNORC	7.59975721972387	6.8675285058977	0	0	6.80207230912959	0	0	0	0
SNRK	5.89859590518529	5.84243754556376	6.46687203964696	0	5.96915018051145	6.29797665605652	0	7.48964691228349	0
SNRNP25	5.93009325766694	5.98948159713765	0	0	7.303175787093	6.55700846919662	7.21435231716733	0	7.2246572288316
SNRNP40	6.65927077106664	6.24312030125072	0	0	6.85961519015758	0	0	6.52268473018366	7.17776499181901
SNRPN	0	0	0	0	0	0	7.89661972078598	7.62951653756277	0
SNTB1	5.42789152007959	6.14644613012376	6.78482212497339	6.9480324855073	6.11222325126315	6.53706474636967	0	0	0
SNUPN	5.77317385395393	5.80857566860511	0	0	5.42702023093999	0	0	0	0
SNX1	6.72924228318143	6.1601934548976	0	0	5.84345716865474	6.3730540591575	0	0	0
SNX10	0	0	0	0	0	6.41364735653896	6.77589326799116	0	0
SNX12	5.49070289667409	0	0	0	0	0	0	0	0
SNX13	0	0	0	0	0	0	0	0	6.51209625279185
SNX14	5.9496249736231	6.14926991785341	6.27777293205034	0	5.90956784880328	6.24234884523968	0	0	0
SNX15	5.66241014617167	0	0	0	0	0	0	0	0
SNX18	0	5.57049591835184	0	0	0	6.51693977705652	0	0	0
SNX2	7.51452009782929	7.1634806133206	7.06807905304232	0	6.76482167441157	7.62616644320813	8.87860765510908	0	6.60926198253014
SNX20	6.33711523677554	5.56289742000201	0	0	0	5.84051021733514	0	0	0
SNX27	5.68574625761046	5.58209409589813	0	0	5.34470911601322	6.60205357078029	0	0	0
SNX29	5.59167910056436	5.40611152788768	0	0	0	5.81554560141906	7.02004503352761	0	6.95351232282295
SNX9	5.47526606203018	0	0	0	0	0	7.49884880337889	0	0
SOCS1	0	0	0	0	0	0	7.29482017598316	7.11839904806926	0
SOCS2	6.20931638577432	5.44738563349434	0	0	0	0	0	0	0
SOCS4	5.38292739426007	0	0	0	0	0	0	0	0
SOS1	0	5.32717941217373	0	0	0	0	0	0	4.88981952050997
SOS2	5.35009653324476	5.55083226678945	6.409851139099	0	5.72204439899421	6.46387359078243	0	0	0
SP1	5.63346240119676	0	0	0	5.37249421768037	6.09384829293992	0	0	0
SP110	6.68935499925859	6.05389250597988	0	0	5.46720460917134	7.13790020573389	8.18195927510346	7.43393988161953	0
SP140	0	0	0	0	0	0	7.39417825880625	0	0
SP140L	5.76113450389763	0	0	0	0	0	7.92123163820299	7.04576849377704	0
SPAG5	0	0	0	0	0	0	0	0	5.46499505162968
SPARC	6.569093085051	5.67999620127872	0	0	6.32250598551657	0	0	0	0
SPART	7.1810344509864	7.41226862904451	7.43357497218024	7.49847261065239	7.30611476513899	7.03473995705285	0	0	5.53660455431574
SPAST	4.97412682054189	0	0	0	0	5.66099881223923	0	0	7.38563230353455
SPATA13	0	0	0	0	0	0	0	6.97565137473623	0
SPATC1L	7.48596617352198	7.17978255584788	6.53472642742034	0	6.11751898883302	6.60193654302595	0	0	0
SPC24	0	0	0	0	5.88111770014551	0	0	0	6.40915217594461
SPC25	0	0	0	0	6.12387920831596	0	0	0	0
SPECC1	6.11051819259772	0	0	0	0	6.5032760440845	0	0	8.20514015770847
SPECC1L	5.43371620564274	0	0	0	0	0	0	0	0
SPG11	5.5629565938154	5.91052879106913	6.25751893729257	0	5.68373564842823	6.20991259225126	0	0	0
SPIB	0	0	0	0	0	0	7.55017096412056	0	0
SPIDR	5.54874169116559	5.86562968197142	0	0	5.67536593993892	0	0	0	0
SPIN2B	5.57074698162162	0	0	0	0	0	0	0	0
SPINK2	0	6.50467561092156	6.78850316102339	0	0	6.74958248325402	0	0	0
SPNS2	6.61394577626476	5.583349720604	0	0	5.64304195428773	0	0	0	0
SPNS3	7.27682668827634	7.24367219413803	7.21118286834291	7.0996366108867	6.99890554216006	7.3396886591271	0	0	0
SPOCK2	0	0	0	0	0	0	0	8.34759580372195	0
SPON2	7.11047009734573	6.00894102507128	0	0	5.89230763669933	5.8163199430323	0	7.84598222094869	0
SPOPL	0	0	0	0	0	6.32013481505945	0	0	0
SPOUT1	0	0	0	0	0	0	0	0	5.39602319129111
SPPL2A	6.12159712303935	5.49956761400152	6.48123905886627	0	5.94898002354065	6.66828422612932	0	0	6.1981138275315
SPPL2B	6.11682378433343	6.51918050107006	6.5715848596571	6.80086705750663	6.49925442173012	5.8816177173888	6.95934550247916	0	0
SPRY2	5.97913774549684	6.32064303521411	6.64015772279262	6.70480659954869	6.32417376030519	6.27246866305468	0	0	0
SPTAN1	6.95414890649839	6.61612420529531	6.90118059592093	0	6.46738903089511	6.65691001289927	6.59664207978156	7.42456785698946	0
SPTY2D1	6.48541586335151	6.29638267555524	6.46440932234823	0	6.14355907501324	6.4886808293201	0	0	0
SQLE	5.7830130159725	0	0	0	5.78146301659884	0	0	0	0
SQOR	6.58245907536382	6.32942062339803	6.77188847060604	0	6.34789943452024	6.6650971624194	0	0	6.0543490050752
SRBD1	5.41481990560955	0	0	0	0	0	0	0	0
SRCAP	5.8182642548577	5.53453592793714	0	0	0	0	0	0	0
SREBF2	5.52924272166697	0	0	0	5.44865723013406	0	0	0	0
SRGAP2	0	0	0	0	0	0	0	0	7.2633348811672
SRP54	6.51493080768989	6.05815836189949	6.08047815676995	0	6.30829725542449	6.03582800344255	7.04255148379012	0	7.0848283023016
SRPK2	6.18700838488271	6.06576861593109	0	0	5.94233867210813	6.53997819646721	0	7.25758597453649	5.66514603060525
SRRD	0	0	0	0	0	0	0	0	6.66736871505626
SRRT	5.75131243956642	5.79512988760081	0	0	6.29992370125546	0	0	7.1074239671947	6.70192170563852
SRSF8	0	0	0	0	0	0	6.6579721432076	6.70083198447927	7.1710258335481
SRXN1	0	0	0	0	0	0	0	0	6.02264452801251
SS18	6.64170737287501	5.90967031083582	0	0	5.85023519058988	0	0	0	0
SSH1	0	0	0	0	0	5.90717567427021	0	0	0
SSH2	6.99616301321538	6.51243686814732	6.63344816511541	0	6.27132372796312	7.22326037308235	7.54790785143722	7.39295550257376	0
SSX2IP	0	0	0	0	0	0	0	0	6.4324602843827
ST3GAL1	5.51624138093931	5.3213320495013	0	0	0	0	0	6.97702225810571	5.80776424620428
ST3GAL2	0	0	0	0	0	0	0	0	6.3937309689383
ST3GAL3	5.22407138484384	5.6243435428626	0	0	5.38824776586633	0	0	0	0
ST3GAL4	7.33275149413642	7.73578051756339	7.23491237403775	6.95367198727371	7.50537993649978	6.59334325491894	0	0	0
ST3GAL6	5.97928644573912	6.38234732910469	6.45632244859861	0	6.0554626290936	5.75715787827483	0	0	0
ST6GAL1	0	0	0	0	0	0	8.1818176128576	0	0
ST6GALNAC4	0	0	0	0	0	0	0	0	6.71833810568561
ST7	0	0	0	0	0	0	0	0	5.14892474701502
ST8SIA4	6.02965205865189	6.2510421231879	6.24317756321021	6.87765293741456	6.07503488810347	6.0916158058798	0	0	0
STAC3	5.77680200110518	0	0	0	0	0	0	0	0
STAG1	5.50443171340188	0	0	0	5.92073854059107	0	0	0	5.88152491954481
STAM	5.86254834656245	0	0	0	0	0	0	0	7.27743121870675
STAM2	5.42612529538191	0	0	0	0	0	0	0	0
STAP1	5.49547693162465	0	0	0	0	0	7.09203725115615	0	0
STAR	0	6.45942794125587	0	0	5.53291768240747	0	0	0	0
STARD3NL	7.19834834451391	6.80361593549319	6.78651620762607	6.76543751978395	6.56990847307141	6.67760879449641	0	0	0
STAT1	6.49753688644535	6.13170171675857	0	0	6.16404368790321	7.03993922411511	0	7.1445191581371	7.00375985861669
STAT2	5.48528981667259	5.93302467247105	6.31844289096756	0	5.61777877887707	6.19256556263604	0	0	0
STAT4	0	0	0	0	0	0	0	7.23319750407488	0
STAT5A	6.64977940271366	6.51082071338779	6.5210155504475	0	6.42508400115479	6.18347044048795	0	0	6.2809265955484
STAT5B	5.56418188453758	0	0	0	5.45120397594255	0	0	0	0
STAT6	6.69374429393273	6.26271534412922	6.48708949025305	0	0	6.76341710233066	6.71569106675456	6.94589614913704	0
STAU2	5.93143289078525	5.79561558736005	0	0	5.68478182917247	0	0	0	0
STEAP3	0	0	0	0	0	0	0	0	6.46812029338417
STIM1	5.30543811904776	0	0	0	0	6.05878269577364	0	0	0
STIM2	0	0	0	0	0	0	7.31293066277185	6.73820610284812	0
STK10	6.60079125729837	5.63087156712909	6.12398960294743	0	0	6.9063182369401	0	7.47474068963122	0
STK11	0	0	0	0	5.64157915286877	0	0	0	7.8136458174464
STK16	5.2018944772925	0	0	0	0	0	0	0	6.0555169554054
STK19	5.02299904874357	5.32968307949224	0	0	0	0	0	0	0
STK24	5.73453079943912	0	0	0	5.87004123255038	5.66321549301047	0	6.421810150873	6.21972978736227
STK38	5.94138361969298	5.43124520258148	0	0	0	6.42325156852338	0	6.67601658758947	0
STK38L	5.85626494443183	5.73481165933093	0	0	0	6.06379746720576	0	0	0
STK40	5.71890276328368	0	0	0	0	0	0	0	0
STMN3	6.17635082463298	5.47041461435497	0	0	0	5.77807979293782	0	0	0
STN1	6.63673848445671	5.65642490456463	0	0	0	6.40210412292122	0	0	0
STOM	6.28475007324222	5.84476490685965	0	0	5.8279820679183	0	0	7.19222422885926	8.99406222470043
STRADA	5.85983124797783	5.47296785892425	0	0	0	0	0	0	0
STRADB	5.69648798956706	5.40898363394993	0	0	0	0	0	0	8.48827129718887
STRBP	5.16598465175804	0	0	0	0	0	6.91633998222441	0	0
STRN4	5.47161477320309	0	0	0	0	0	0	0	0
STT3A	6.14619958552874	5.87636420289223	0	0	6.46878231092866	0	0	0	0
STX10	6.37390540414288	6.28866064642625	6.30737686505363	0	6.00812667567076	6.87438051606497	0	0	0
STX11	0	0	0	0	0	6.16767983763537	0	0	0
STX12	5.6940560864488	0	0	0	0	0	0	0	0
STX18	5.18282896793226	0	0	0	0	0	0	0	0
STX4	6.33738427600179	6.28786817156167	6.43307109458925	0	5.78407024796317	6.22356732853208	0	0	0
STX5	6.147581755691	6.25887243506045	6.19303058236458	0	6.14867421595888	5.79966228304695	7.1801573734336	0	0
STX7	6.55823820504679	6.21618974404573	6.20880785453944	0	5.66726862274223	7.19303419724414	8.07768568459982	0	6.76636603483191
STXBP3	6.55316139972225	6.2963253880166	6.54253394956503	0	5.91027195942432	6.95439521144769	0	0	0
STXBP5	6.12626768307516	6.37906421135672	6.72194170852503	6.83197688748848	6.08875188521959	5.68476598895153	0	0	0
STYX	5.55399141015799	0	0	0	0	0	0	0	0
STYXL1	6.37495336065307	5.38633924356149	0	0	0	0	0	0	0
SUCLA2	5.99132977208471	5.82311927728813	0	0	5.75160992525265	0	0	0	0
SUCLG2	0	0	0	0	0	0	0	0	4.44104527891216
SUCNR1	6.27312092505307	6.17250183961529	7.06013050915088	0	6.39610277831397	6.17140655714328	0	0	0
SUCO	5.69387654965982	6.26357231302231	6.77876894584212	7.07241443050213	6.44443217098248	6.18632226767947	0	0	7.85691242101109
SUGP2	6.78191318887482	6.85812142195985	6.7665501768251	7.24359176654397	6.95757291947563	6.74561509902785	0	0	7.61550993421955
SULT1A1	6.97614738769399	6.53657672406436	6.79082778106512	0	6.01653459152122	7.12689256875367	0	0	0
SULT1B1	0	0	0	0	0	6.39630720541433	0	0	0
SUPT3H	5.18912036257738	0	0	0	0	0	0	0	0
SUPT5H	6.12367845032877	6.2728392813832	6.61086024266547	0	6.04392978053585	6.5864146641639	0	7.28787924145671	5.5067243831259
SUPT7L	5.89163169860213	5.38629311324545	0	0	0	0	0	0	0
SUPV3L1	5.49924151206484	0	0	0	0	0	0	0	6.06755418097765
SURF1	6.354872364793	6.55065627357763	6.61188528407056	0	6.1308407975551	6.73461121556802	7.05287995913529	0	0
SURF2	6.07869172381748	6.33546154851988	0	0	6.07819569357329	0	0	0	0
SURF6	5.7225800085823	5.38721791100106	0	0	0	0	0	0	0
SUSD1	5.6450159913442	5.22977558437741	0	0	0	0	0	0	0
SUSD6	5.51002712419216	0	0	0	0	0	0	0	0
SVIL	5.59233590423412	0	0	0	0	5.91059353638257	0	0	0
SVIP	5.30915860147947	5.30773399244132	0	0	6.94086679422976	0	0	6.77069753765739	5.56949506138762
SWAP70	0	0	0	0	0	5.87505849610007	8.33270865121095	0	0
SYNE1	0	0	0	0	0	0	0	8.17193465337835	0
SYNE2	0	0	0	0	0	0	0	8.58947102018365	0
SYNE3	6.57941536525773	6.1051021597934	6.33281929683637	0	5.94254373757221	6.34303417795698	0	0	0
SYNJ2	5.9078111883412	0	0	0	0	0	0	0	0
SYNJ2BP	5.15392554482851	0	0	0	0	0	0	0	0
SYNRG	5.99748625101306	5.57434707437899	0	0	0	0	0	6.9582839993229	5.31666200154527
SYS1	5.78544067316319	5.83039759283984	0	0	5.47070356704329	0	0	0	0
SYTL3	0	0	0	0	0	0	0	7.4649482244097	0
TAB2	5.17132538481576	0	0	0	0	6.09413148566337	6.53984892920858	0	0
TAB3	0	0	0	0	0	0	0	0	6.82877121570129
TAF1	0	5.40392781396903	0	0	0	0	0	0	6.43676220593566
TAF2	0	0	0	0	0	0	0	0	5.9253519734692
TAF3	5.58793834882007	5.37122611532889	0	0	0	0	6.48956253076937	0	5.62476377456893
TAF8	5.29614994896665	0	0	0	0	0	0	0	0
TAGAP	5.42360845591569	5.46713412961169	0	0	5.55701502491913	6.69259900635851	8.36897276301871	8.13095803168835	0
TANGO2	0	0	0	0	0	0	0	0	6.93696601227437
TAP1	5.85726783124201	0	0	0	0	6.16553711334955	0	7.12519014014676	0
TAP2	5.32291633204468	0	0	0	0	0	6.93289782119808	7.05395483772275	0
TAPBPL	5.59987736257903	0	0	0	0	0	0	0	0
TAPT1	0	0	0	0	5.37678356793536	0	0	0	0
TASP1	6.01223265082934	5.79190503868724	0	0	0	0	0	0	0
TATDN1	6.58805056833693	6.56241638104625	6.24814385436514	6.66246577852638	6.16187009356742	6.57624226572795	0	0	5.03020842631974
TAX1BP3	5.58881238374473	0	0	0	0	0	0	0	0
TBC1D1	5.39529341167073	0	0	0	5.73715646168472	5.89040069368619	0	0	0
TBC1D10B	5.40980682434317	0	0	0	5.79043336704338	0	0	0	0
TBC1D10C	6.78026576624351	6.78898128151367	7.15653623229725	0	6.3144025139255	7.46329708848961	7.76044922743038	8.57590790335107	0
TBC1D13	5.56377654294503	0	0	0	0	0	0	0	0
TBC1D17	5.28975552332679	0	0	0	0	0	0	0	0
TBC1D20	5.33616771643489	0	0	0	0	0	0	0	7.63234020070732
TBC1D22A	5.30158216873559	0	0	0	0	6.00051256016733	6.80153389862398	0	5.59546028802438
TBC1D23	5.67039462527181	0	0	0	0	0	0	0	6.97502114431669
TBC1D2B	5.63036361630801	6.18891563272393	6.14207199135453	0	6.09424295978723	6.18175810656667	0	0	0
TBC1D5	5.65659202043768	6.04314345489757	0	0	5.99348311023452	5.84002950506986	6.5705408351159	0	5.45496363673403
TBC1D7	5.7327951246376	5.40285216419773	0	0	0	0	0	0	0
TBC1D9B	5.78821113339069	5.89164031333362	0	0	5.47403569729704	6.06117122803996	0	0	0
TBCC	5.62735941328659	5.74204988199114	0	0	0	6.1003152862019	0	6.85395978504859	0
TBCEL	0	0	0	0	0	0	0	0	6.70516765730678
TBL1X	5.64766122460958	0	0	0	0	6.17457556706074	0	0	0
TBPL1	5.76702950394232	5.76164103844782	0	0	5.75220421687573	0	0	0	7.35438284997441
TBXAS1	7.25088902151695	6.96999780921474	6.89700525671621	0	6.32093644442388	7.53700595259522	0	0	0
TCAIM	5.59570787855461	5.54067142155344	0	0	0	0	0	0	0
TCEA2	5.29476412345728	0	0	0	0	0	0	0	0
TCEAL1	5.638764101241	5.52414194797076	0	0	0	0	0	0	0
TCEAL4	7.19501167493683	7.44946901171282	7.35610416955593	7.70036295619358	7.34144547698928	7.14985753829293	0	0	6.85460636650847
TCEAL9	5.41786195222683	0	0	0	5.90972370705866	0	0	0	0
TCF12	6.19607789454709	5.94115863623341	0	0	5.92013363189814	0	0	0	0
TCF19	0	0	0	0	5.68689243696099	0	0	0	6.64414218169764
TCF3	6.13723015819187	5.8529662455439	0	0	5.95469929276976	0	0	0	8.47601774005152
TCF4	0	0	0	0	0	0	7.73623091493331	0	0
TCF7	0	0	0	0	0	0	0	8.18553456868317	0
TCF7L2	5.40610873535454	0	0	0	0	6.37779716659213	0	0	0
TCHP	5.18812946270787	0	0	0	0	0	0	0	0
TCIRG1	6.62494243760596	5.95643633731809	7.16590038157832	0	6.23514522770245	7.75608674746229	0	6.82309932290327	0
TCN2	6.78809434669149	5.7810726052964	0	0	5.50586631697559	6.65615415811185	0	0	0
TCOF1	5.50964895797949	5.45975510002114	0	0	5.63381437200887	0	7.68625037101211	0	5.30587266376468
TCP11L2	0	0	0	0	0	0	6.74325753645593	0	0
TCTA	5.86077483071388	0	0	0	0	6.13559537881235	0	0	0
TEC	6.90392966232873	6.59917635057155	6.22217071092886	0	5.85897821625915	5.81254081267476	0	0	0
TEKT2	0	5.65569771688184	0	0	0	0	0	0	0
TELO2	0	0	0	0	5.71827116753519	0	0	0	6.13059960122146
TENT2	6.09229220437941	6.0441803449823	0	0	5.69539834816628	5.75228816137855	6.92913006624461	6.6773336663388	0
TENT5A	6.79772255496372	8.00237560038022	8.6250985303424	9.03049410098808	7.98540834735408	7.69994688245674	0	7.59236183799408	6.17447924624716
TERF2	5.54423203632043	0	0	0	0	0	0	0	0
TES	5.58552296593305	0	0	0	0	6.03901645626224	0	6.87066064074669	0
TESMIN	0	5.70207354798997	0	0	0	0	0	0	0
TESPA1	5.79487291205289	5.6157847297906	0	0	0	0	0	0	0
TFB1M	0	0	0	0	0	0	0	0	6.37491822625141
TFEC	5.62090181966111	6.28335305347302	6.28162256485553	0	5.76075573551583	6.01293088302066	0	0	0
TFG	6.55687842360733	6.39579225536776	6.02888829855847	0	6.42875066287527	0	0	0	5.91115413712543
TFIP11	5.58814193211592	5.42053038112215	0	0	0	0	0	0	0
TFPI	6.10147717521599	0	0	0	0	0	0	0	0
TFPT	6.74692202441018	6.42958717193462	6.71061752841191	0	6.34191054716335	6.36068516134857	0	0	0
TFR2	0	0	0	0	0	0	0	0	6.44879707971873
TGFBR1	5.62365542816697	0	0	0	5.53768226942265	0	0	0	0
TGFBR2	6.68140468278193	5.92685150208305	0	0	5.78875176391505	6.91927007582309	7.34138704364374	7.08496057902964	0
TGFBR3	0	0	0	0	0	0	0	7.04100112952207	0
TGFBRAP1	5.10248526940451	5.67013619717209	0	0	5.94142274176996	0	0	0	0
TGIF1	6.20290985598417	6.74712023734478	6.53876875682648	6.66662774173325	5.92684700908366	6.16852684068635	0	0	0
TGIF2	5.55691452615058	5.4202387440952	0	0	0	0	0	0	0
THADA	0	0	0	0	0	0	0	0	5.36071718436225
THAP1	5.3457364619809	0	0	0	0	0	0	0	0
THAP12	5.7535918662055	5.7528654184615	0	0	5.91465652615689	0	6.91619307792155	0	6.18803786546426
THAP4	5.5681365692042	0	0	0	0	0	0	0	0
THAP7	0	0	0	0	5.36508225396515	0	0	0	4.85772937950435
THEM4	5.59651160112625	5.39815629485216	0	0	0	0	0	0	0
THEMIS2	6.05125034616474	5.6861955484507	6.88017438257821	0	0	7.06667745348719	0	0	0
THOC3	5.80981432182077	5.55252870126621	0	0	5.83071562336146	0	0	0	7.57665758295905
THOP1	0	0	0	0	5.98056294267919	0	0	0	0
THUMPD1	6.4847178276591	6.02857340487792	0	0	6.1862853812003	6.5389046430173	7.09696921062413	7.44401571422798	6.9398453060892
THUMPD2	5.36124663785519	0	0	0	0	0	0	0	0
TIMELESS	0	0	0	0	5.73138737931257	0	0	0	0
TIMM21	0	0	0	0	0	0	0	0	6.71417547247803
TIMM22	5.43759245054524	0	0	0	0	0	0	0	0
TIMM9	6.56968523059105	6.50323951215078	6.12175415123824	0	6.28568739016252	0	0	0	7.00313513885174
TIMP2	6.87472012833906	7.06962830371877	7.69089923516846	7.47690029648738	7.26349269725559	8.18544639889182	0	0	0
TINF2	6.02658062983359	5.54347909554877	0	0	0	5.6911872874762	0	0	0
TIPARP	5.98456105691286	5.39740296733866	0	0	5.62670765946892	6.41977210632951	0	6.6524921983886	0
TIPIN	0	0	0	0	5.35580053858056	0	0	0	0
TK1	0	0	0	0	7.47853545572811	0	0	0	6.69797904517426
TKFC	0	0	0	0	0	0	0	0	5.63216927031129
